ID,Case Number,Date,Block,IUCR,Primary Type,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11545012,JB565459,12/23/2018 08:00:00 PM,012XX S KOLIN AVE,031A,ROBBERY,TRUE,FALSE,1011,10,24,29,3,1147578,1894088,2018,02/03/2019 03:54:34 PM,41.86533363,-87.73371289,"(41.865333633, -87.733712889)"
11534274,JB551820,12/13/2018 03:25:00 PM,033XX W FRANKLIN BLVD,460,BATTERY,TRUE,FALSE,1123,11,28,23,08B,1154022,1903134,2018,02/03/2019 03:54:34 PM,41.89003085,-87.70981533,"(41.890030854, -87.709815329)"
11532568,JB549372,12/11/2018 06:29:00 PM,020XX S PULASKI RD,320,ROBBERY,FALSE,FALSE,1014,10,24,29,3,1150029,1889979,2018,02/03/2019 03:54:34 PM,41.85401071,-87.72482201,"(41.854010712, -87.724822014)"
11517698,JB529937,11/26/2018 05:50:00 PM,034XX W FULLERTON AVE,910,MOTOR VEHICLE THEFT,TRUE,FALSE,1413,14,35,22,7,1152784,1915738,2018,02/03/2019 03:54:34 PM,41.92464199,-87.71402766,"(41.924641988, -87.714027656)"
11509026,JB518166,11/16/2018 12:45:00 PM,024XX W 71ST ST,479,BATTERY,TRUE,FALSE,832,8,17,66,04B,1161412,1857512,2018,02/03/2019 03:54:34 PM,41.76468831,-87.68394233,"(41.764688313, -87.683942326)"
11467620,JB462785,10/04/2018 06:10:00 PM,019XX W 47TH ST,430,BATTERY,FALSE,FALSE,924,9,15,61,04B,1164395,1873510,2018,02/03/2019 03:54:34 PM,41.80852655,-87.67255813,"(41.808526552, -87.67255813)"
11423418,JB405270,08/16/2018 08:21:00 PM,079XX S DOBSON AVE,281,CRIM SEXUAL ASSAULT,FALSE,FALSE,624,6,8,44,2,1184602,1852522,2018,02/03/2019 03:54:34 PM,41.75048339,-87.59910133,"(41.75048339, -87.599101334)"
11384873,JB355536,07/18/2018 08:04:00 PM,008XX E 78TH ST,041A,BATTERY,FALSE,FALSE,624,6,8,69,04B,1183376,1853476,2018,02/03/2019 03:54:34 PM,41.75312989,-87.60356426,"(41.753129887, -87.603564264)"
11271489,JB205385,03/30/2018 03:34:00 AM,097XX S MICHIGAN AVE,810,THEFT,FALSE,FALSE,511,5,9,49,6,1178867,1840325,2018,02/03/2019 03:54:34 PM,41.7171457,-87.62048704,"(41.717145698, -87.620487037)"
11583222,JC136409,12/26/2018 12:01:00 AM,044XX S RACINE AVE,1150,DECEPTIVE PRACTICE,FALSE,FALSE,924,9,11,61,11,,,2018,02/02/2019 04:07:45 PM,,,
11583194,JC137306,11/01/2018 08:00:00 AM,014XX W 21ST ST,890,THEFT,FALSE,FALSE,1235,12,25,31,6,,,2018,02/02/2019 04:07:45 PM,,,
11582967,JC137059,12/28/2018 10:07:00 AM,080XX S MOZART ST,1320,CRIMINAL DAMAGE,FALSE,FALSE,835,8,18,70,14,,,2018,02/02/2019 04:07:45 PM,,,
11582905,JC136648,12/26/2018 02:00:00 PM,078XX S ESSEX AVE,1150,DECEPTIVE PRACTICE,FALSE,FALSE,421,4,7,43,11,,,2018,02/02/2019 04:07:45 PM,,,
11582858,JC136926,12/24/2018 12:00:00 AM,029XX N MEADE AVE,1154,DECEPTIVE PRACTICE,FALSE,FALSE,2511,25,30,19,11,,,2018,02/02/2019 04:07:45 PM,,,
11582833,JC136228,12/24/2018 12:05:00 PM,016XX W JUNEWAY TER,1153,DECEPTIVE PRACTICE,FALSE,FALSE,2422,24,49,1,11,,,2018,02/02/2019 04:07:45 PM,,,
11582832,JC136101,01/31/2018 08:25:00 PM,059XX W CORTLAND ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,2531,25,29,25,11,,,2018,02/02/2019 04:07:45 PM,,,
11582762,JC136579,12/07/2018 12:00:00 PM,008XX N STATE ST,810,THEFT,FALSE,FALSE,1833,18,2,8,6,,,2018,02/02/2019 04:07:45 PM,,,
11582743,JC136716,01/28/2018 03:00:00 PM,021XX N NATCHEZ AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,2512,25,29,19,11,,,2018,02/02/2019 04:07:45 PM,,,
11582734,JC136793,10/01/2018 12:01:00 AM,080XX S EXCHANGE AVE,2825,OTHER OFFENSE,FALSE,TRUE,422,4,7,46,26,,,2018,02/02/2019 04:07:45 PM,,,
11582705,JC136598,12/24/2018 12:00:00 PM,070XX S THROOP ST,1195,DECEPTIVE PRACTICE,FALSE,FALSE,734,7,6,67,11,,,2018,02/02/2019 04:07:45 PM,,,
11582693,JC136513,12/10/2018 02:00:00 PM,036XX W 113TH ST,810,THEFT,FALSE,FALSE,2211,22,19,74,6,,,2018,02/02/2019 04:07:45 PM,,,
11582579,JC134595,12/02/2018 09:00:00 AM,043XX W BELDEN AVE,820,THEFT,FALSE,FALSE,2522,25,31,20,6,,,2018,02/02/2019 04:07:45 PM,,,
11582571,JC135510,12/19/2018 04:15:00 AM,054XX W POTOMAC AVE,1152,DECEPTIVE PRACTICE,FALSE,FALSE,2532,25,37,25,11,,,2018,02/02/2019 04:07:45 PM,,,
11582551,JC136461,12/16/2018 09:00:00 PM,021XX S ASHLAND AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,1235,12,25,31,14,,,2018,02/02/2019 04:07:45 PM,,,
11582534,JC136415,01/04/2018 12:00:00 PM,028XX W 86TH ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,835,8,18,70,11,,,2018,02/02/2019 04:07:45 PM,,,
11451798,JB442888,09/20/2018 03:02:00 AM,019XX N CICERO AVE,051A,ASSAULT,FALSE,FALSE,2533,25,36,19,04A,1144092,1912375,2018,03/01/2019 04:01:45 PM,41.91558139,-87.74605079,"(41.915581394, -87.746050789)"
11438428,JB424781,09/04/2018 12:00:00 AM,048XX S LAFLIN ST,1753,OFFENSE INVOLVING CHILDREN,FALSE,TRUE,933,9,20,61,2,1167153,1872619,2018,03/01/2019 04:01:45 PM,41.80602291,-87.66246791,"(41.806022913, -87.662467908)"
11436412,JB422219,09/04/2018 05:06:00 PM,087XX S COMMERCIAL AVE,1792,KIDNAPPING,FALSE,FALSE,424,4,10,46,26,1197661,1847574,2018,03/01/2019 04:01:45 PM,41.73658994,-87.5514128,"(41.736589936, -87.551412803)"
11422719,JB404464,08/22/2018 08:00:00 AM,014XX N CLEVELAND AVE,620,BURGLARY,FALSE,FALSE,1821,18,2,8,5,1172727,1909860,2018,03/01/2019 04:01:45 PM,41.90809385,-87.64092312,"(41.908093853, -87.640923119)"
11395036,JB368882,07/27/2018 10:00:00 PM,013XX N ASHLAND AVE,810,THEFT,FALSE,FALSE,1433,14,2,24,6,1165484,1908934,2018,03/01/2019 04:01:45 PM,41.9057102,-87.66755645,"(41.905710203, -87.667556448)"
11367712,JB333111,07/03/2018 12:49:00 AM,018XX N MOZART ST,141A,WEAPONS VIOLATION,FALSE,FALSE,1421,14,1,22,15,1157134,1912087,2018,03/01/2019 04:01:45 PM,41.91453604,-87.69814317,"(41.914536036, -87.698143174)"
11609217,JC168588,11/15/2018 01:00:00 PM,012XX W DIVISION ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1433,14,27,24,11,,,2018,02/28/2019 04:10:11 PM,,,
11609204,JC168579,08/28/2018 09:00:00 AM,026XX W 79TH ST,810,THEFT,FALSE,FALSE,835,8,18,70,6,,,2018,02/28/2019 04:10:11 PM,,,
11609087,JC167534,10/02/2018 12:00:00 PM,020XX W BIRCHWOOD AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,2424,24,49,1,11,,,2018,02/28/2019 04:10:11 PM,,,
11608896,JC168264,06/05/2018 01:00:00 PM,038XX S PAULINA ST,560,ASSAULT,FALSE,FALSE,912,9,12,59,08A,,,2018,02/28/2019 04:10:11 PM,,,
11608739,JC167420,12/01/2018 10:50:00 AM,009XX W Belmont Ave,1154,DECEPTIVE PRACTICE,FALSE,FALSE,1924,19,44,6,11,,,2018,02/28/2019 04:10:11 PM,,,
11608724,JC167940,12/01/2018 06:30:00 AM,008XX E 130TH ST,1154,DECEPTIVE PRACTICE,FALSE,FALSE,533,5,9,54,11,,,2018,02/28/2019 04:10:11 PM,,,
11608644,JC167902,09/13/2018 12:00:00 AM,071XX S STONY ISLAND AVE,1120,DECEPTIVE PRACTICE,FALSE,FALSE,324,3,5,43,10,,,2018,02/28/2019 04:10:11 PM,,,
11608636,JC168083,11/25/2018 05:13:00 AM,048XX W PARKER AVE,2860,PUBLIC PEACE VIOLATION,FALSE,TRUE,2521,25,31,19,24,,,2018,02/28/2019 04:10:11 PM,,,
11608595,JC167712,08/15/2018 12:01:00 AM,022XX W DIVISION ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1212,12,2,24,11,,,2018,02/28/2019 04:10:11 PM,,,
11608542,JC167867,12/07/2018 12:00:00 AM,003XX N CENTRAL AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1512,15,29,25,7,,,2018,02/28/2019 04:10:11 PM,,,
11608512,JC167831,11/20/2018 09:00:00 AM,060XX S RICHMOND ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,823,8,16,66,11,,,2018,02/28/2019 04:10:11 PM,,,
11608452,JC167768,11/02/2018 07:00:00 AM,060XX S HALSTED ST,1150,DECEPTIVE PRACTICE,FALSE,FALSE,712,7,16,68,11,,,2018,02/28/2019 04:10:11 PM,,,
11608438,JC167652,12/23/2018 12:00:00 AM,016XX E 95TH ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,431,4,7,51,11,,,2018,02/28/2019 04:10:11 PM,,,
11608427,JC167694,08/27/2018 03:00:00 PM,058XX N RIDGE AVE,1563,SEX OFFENSE,FALSE,FALSE,2013,20,48,77,17,,,2018,02/28/2019 04:10:11 PM,,,
11608406,JC167639,04/29/2018 12:00:00 AM,002XX E ERIE ST,890,THEFT,FALSE,FALSE,1834,18,42,8,6,,,2018,02/28/2019 04:10:11 PM,,,
11608389,JC167348,11/01/2018 08:00:00 AM,024XX E 72ND ST,1310,CRIMINAL DAMAGE,FALSE,FALSE,334,3,7,43,14,,,2018,02/28/2019 04:10:11 PM,,,
11608291,JC166561,10/01/2018 08:00:00 AM,031XX N CLARK ST,1152,DECEPTIVE PRACTICE,FALSE,FALSE,1933,19,44,6,11,,,2018,02/28/2019 04:10:11 PM,,,
11608215,JC167385,10/10/2018 10:52:00 AM,051XX W EDDY ST,820,THEFT,FALSE,FALSE,1634,16,31,15,6,,,2018,02/28/2019 04:10:11 PM,,,
11574091,JC125811,07/09/2018 06:23:00 PM,102XX S WESTERN AVE,1122,DECEPTIVE PRACTICE,TRUE,FALSE,2213,22,19,72,10,,,2018,02/28/2019 04:02:38 PM,,,
11543522,JB563626,12/21/2018 12:38:00 PM,071XX S STONY ISLAND AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,324,3,5,43,11,1188161,1857813,2018,02/28/2019 04:02:38 PM,41.76491829,-87.58589124,"(41.764918291, -87.585891235)"
11533502,JB550844,12/04/2018 06:40:00 AM,074XX N ROGERS AVE,1562,SEX OFFENSE,TRUE,TRUE,2422,24,49,1,17,1163315,1949273,2018,02/28/2019 04:02:38 PM,42.01644817,-87.67438441,"(42.016448171, -87.674384414)"
11526891,JB541878,12/05/2018 11:24:00 PM,039XX W ROOSEVELT RD,553,ASSAULT,TRUE,FALSE,1132,11,24,29,04A,1150118,1894416,2018,02/28/2019 04:02:38 PM,41.86618464,-87.72437984,"(41.866184642, -87.724379838)"
11493111,JB497349,10/30/2018 08:15:00 AM,025XX N ELSTON AVE,320,ROBBERY,TRUE,FALSE,1432,14,1,22,3,1161467,1917112,2018,02/28/2019 04:02:38 PM,41.92823582,-87.68208415,"(41.928235818, -87.682084152)"
11481080,JB481466,10/14/2018 06:30:00 PM,008XX W 103RD ST,1120,DECEPTIVE PRACTICE,TRUE,FALSE,2232,22,34,73,10,1172713,1836546,2018,02/28/2019 04:02:38 PM,41.70691318,-87.64313735,"(41.70691318, -87.643137352)"
11480390,JB480613,10/17/2018 03:00:00 PM,059XX N KENMORE AVE,1750,OFFENSE INVOLVING CHILDREN,TRUE,TRUE,2022,20,48,77,08B,1168173,1939459,2018,02/28/2019 04:02:38 PM,41.98941439,-87.6567938,"(41.989414392, -87.656793796)"
11479084,JB478906,10/07/2018 12:01:00 AM,041XX W EDDY ST,1544,SEX OFFENSE,FALSE,FALSE,1731,17,30,16,17,1148271,1923334,2018,02/28/2019 04:02:38 PM,41.94557432,-87.73041422,"(41.945574318, -87.730414223)"
11445027,JB433745,09/06/2018 06:00:00 PM,040XX W NORTH AVE,1122,DECEPTIVE PRACTICE,TRUE,FALSE,2534,25,26,23,10,1149330,1910334,2018,02/28/2019 04:02:38 PM,41.90988066,-87.72685967,"(41.909880656, -87.726859669)"
11435701,JB421321,09/04/2018 08:45:00 AM,035XX N KIMBALL AVE,860,THEFT,TRUE,FALSE,1732,17,35,21,6,1153099,1923246,2018,02/28/2019 04:02:38 PM,41.94523828,-87.71267048,"(41.945238279, -87.712670479)"
11432679,JB417444,09/01/2018 02:45:00 AM,052XX W LAKE ST,041A,BATTERY,FALSE,FALSE,1523,15,37,25,04B,1141486,1902026,2018,02/28/2019 04:02:38 PM,41.88723111,-87.75588107,"(41.887231108, -87.755881065)"
11432419,JB414103,08/22/2018 12:03:00 PM,131XX S LANGLEY AVE,1754,OFFENSE INVOLVING CHILDREN,TRUE,FALSE,533,5,9,54,2,1183244,1818421,2018,02/28/2019 04:02:38 PM,41.65693758,-87.60513426,"(41.656937576, -87.605134262)"
11431338,JB415461,08/30/2018 05:55:00 PM,019XX W HOWARD ST,031A,ROBBERY,TRUE,FALSE,2424,24,49,1,3,1162242,1950352,2018,02/28/2019 04:02:38 PM,42.01943157,-87.67830236,"(42.019431567, -87.678302357)"
11395584,JB369722,07/28/2018 06:30:00 PM,051XX N EAST RIVER RD,4387,OTHER OFFENSE,TRUE,TRUE,1614,16,41,76,26,1116626,1932586,2018,02/28/2019 04:02:38 PM,41.9715149,-87.84653926,"(41.971514895, -87.846539257)"
11355692,JB317260,06/17/2018 11:00:00 PM,008XX N MASSASOIT AVE,281,CRIM SEXUAL ASSAULT,FALSE,FALSE,1511,15,29,25,2,1137877,1904980,2018,02/28/2019 04:02:38 PM,41.89540314,-87.76906322,"(41.895403138, -87.769063221)"
11351309,JB311649,06/18/2018 05:31:00 AM,025XX S MICHIGAN AVE,484,BATTERY,TRUE,FALSE,133,1,4,33,08B,1177647,1887564,2018,02/28/2019 04:02:38 PM,41.84680198,-87.62352713,"(41.846801978, -87.623527134)"
11608168,JC167382,12/07/2018 03:00:00 PM,012XX W 31ST ST,1154,DECEPTIVE PRACTICE,FALSE,FALSE,913,9,11,60,11,,,2018,02/27/2019 04:21:40 PM,,,
11608137,JC167340,06/13/2018 12:00:00 PM,024XX W FULLERTON AVE,1140,DECEPTIVE PRACTICE,FALSE,FALSE,1431,14,1,22,12,,,2018,02/27/2019 04:21:40 PM,,,
11608030,JC167161,10/18/2018 07:00:00 PM,017XX S UNION AVE,810,THEFT,FALSE,FALSE,1235,12,11,31,6,,,2018,02/27/2019 04:21:40 PM,,,
11608016,JC167065,10/25/2018 09:00:00 AM,050XX S LAWNDALE AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,821,8,14,62,11,,,2018,02/27/2019 04:21:40 PM,,,
11607973,JC167107,10/18/2018 03:23:00 AM,062XX N RICHMOND ST,910,MOTOR VEHICLE THEFT,FALSE,FALSE,2413,24,50,2,7,,,2018,02/27/2019 04:21:40 PM,,,
11607864,JC165836,12/08/2018 12:01:00 AM,053XX W GRACE ST,620,BURGLARY,FALSE,FALSE,1634,16,38,15,5,,,2018,02/27/2019 04:21:40 PM,,,
11607827,JC166663,02/26/2018 08:25:00 AM,029XX W ARMITAGE AVE,810,THEFT,FALSE,FALSE,1421,14,1,22,6,,,2018,02/27/2019 04:21:40 PM,,,
11607822,JC166701,02/23/2018 09:05:00 AM,087XX S PARNELL AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,2223,22,21,71,11,,,2018,02/27/2019 04:21:40 PM,,,
11607818,JC166990,03/27/2018 08:00:00 AM,050XX S MAY ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,933,9,20,61,11,,,2018,02/27/2019 04:21:40 PM,,,
11607702,JC166785,12/19/2018 09:00:00 AM,042XX N MEADE AVE,2826,OTHER OFFENSE,FALSE,TRUE,1624,16,38,15,26,,,2018,02/27/2019 04:21:40 PM,,,
11607651,JC166793,10/01/2018 12:00:00 PM,061XX W MELROSE ST,2825,OTHER OFFENSE,FALSE,TRUE,1633,16,30,17,26,,,2018,02/27/2019 04:21:40 PM,,,
11607572,JC166557,12/10/2018 12:00:00 AM,002XX N LA SALLE ST,1130,DECEPTIVE PRACTICE,FALSE,FALSE,122,1,42,32,11,,,2018,02/27/2019 04:21:40 PM,,,
11607549,JC166524,12/21/2018 06:00:00 AM,035XX N SEMINARY AVE,1365,CRIMINAL TRESPASS,FALSE,FALSE,1924,19,44,6,26,,,2018,02/27/2019 04:21:40 PM,,,
11607541,JC166574,07/25/2018 12:01:00 AM,031XX W FRANKLIN BLVD,1154,DECEPTIVE PRACTICE,FALSE,FALSE,1221,12,27,23,11,,,2018,02/27/2019 04:21:40 PM,,,
11607533,JC166443,11/30/2018 06:00:00 PM,031XX S MORGAN ST,500E,OTHER OFFENSE,FALSE,TRUE,913,9,11,60,26,,,2018,02/27/2019 04:21:40 PM,,,
11607416,JC166437,11/01/2018 09:00:00 AM,023XX W DEVON AVE,2820,OTHER OFFENSE,FALSE,FALSE,2413,24,50,2,08A,,,2018,02/27/2019 04:21:40 PM,,,
11607411,JC166372,12/26/2018 08:00:00 AM,0000X E ELM ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1824,18,2,8,11,,,2018,02/27/2019 04:21:40 PM,,,
11607369,JC166408,12/20/2018 12:01:00 AM,008XX S WELLS ST,1150,DECEPTIVE PRACTICE,FALSE,FALSE,123,1,25,32,11,,,2018,02/27/2019 04:21:40 PM,,,
11607361,JC166415,12/10/2018 12:00:00 AM,019XX W GEORGE ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1931,19,32,5,11,,,2018,02/27/2019 04:21:40 PM,,,
11607357,JC165031,12/13/2018 09:25:00 AM,001XX E 42ND ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,213,2,3,38,11,,,2018,02/27/2019 04:21:40 PM,,,
11607340,JC166270,11/22/2018 12:00:00 AM,073XX S FAIRFIELD AVE,1563,SEX OFFENSE,FALSE,FALSE,835,8,18,66,17,,,2018,02/27/2019 04:21:40 PM,,,
11607271,JC166111,12/24/2018 12:00:00 PM,037XX S CALIFORNIA AVE,820,THEFT,FALSE,FALSE,911,9,12,58,6,,,2018,02/27/2019 04:21:40 PM,,,
11314464,JB262782,05/14/2018 08:15:00 AM,028XX W 19TH ST,281,CRIM SEXUAL ASSAULT,FALSE,FALSE,1022,10,12,30,2,1157372,1890584,2018,02/27/2019 04:21:40 PM,41.85552494,-87.6978538,"(41.855524939, -87.6978538)"
11551009,JB572277,12/30/2018 04:24:00 AM,002XX W 63RD ST,033A,ROBBERY,TRUE,FALSE,722,7,20,68,3,1175510,1863188,2018,02/27/2019 04:12:30 PM,41.7799602,-87.63209978,"(41.779960201, -87.632099778)"
11535507,JB553571,12/12/2018 08:00:00 PM,011XX N LAWLER AVE,4387,OTHER OFFENSE,TRUE,TRUE,1531,15,37,25,26,1142487,1907169,2018,02/27/2019 04:12:30 PM,41.90132556,-87.75207711,"(41.901325561, -87.752077105)"
11535304,JB553342,11/23/2018 09:00:00 AM,005XX W WELLINGTON AVE,1154,DECEPTIVE PRACTICE,FALSE,FALSE,1934,19,44,6,11,1172029,1920220,2018,02/27/2019 04:12:30 PM,41.9365376,-87.6431809,"(41.936537604, -87.643180899)"
11528483,JB544075,12/07/2018 04:30:00 PM,076XX N BOSWORTH AVE,4387,OTHER OFFENSE,TRUE,TRUE,2422,24,49,1,26,1164635,1950534,2018,02/27/2019 04:12:30 PM,42.01988039,-87.66949122,"(42.019880387, -87.669491216)"
11501101,JB507741,11/07/2018 03:00:00 PM,024XX N JANSSEN AVE,810,THEFT,TRUE,FALSE,1932,19,2,7,6,1166234,1916208,2018,02/27/2019 04:12:30 PM,41.9256545,-87.6645931,"(41.9256545, -87.664593099)"
11492359,JB496221,10/30/2018 01:00:00 PM,085XX S MAY ST,486,BATTERY,TRUE,TRUE,613,6,21,71,08B,1170146,1848120,2018,02/27/2019 04:12:30 PM,41.73873001,-87.65220232,"(41.738730012, -87.65220232)"
11469515,JB466014,10/07/2018 11:50:00 AM,053XX W PENSACOLA AVE,486,BATTERY,TRUE,TRUE,1624,16,38,15,08B,1139933,1928404,2018,02/27/2019 04:12:30 PM,41.95964372,-87.76093761,"(41.959643724, -87.760937607)"
11466359,JB461180,09/01/2018 12:00:00 AM,004XX N HARDING AVE,1155,DECEPTIVE PRACTICE,FALSE,FALSE,1122,11,37,23,11,1149979,1902686,2018,02/27/2019 04:12:30 PM,41.88888115,-87.72467482,"(41.888881152, -87.724674821)"
11458317,JB448577,09/23/2018 02:29:00 AM,017XX W 21ST ST,1581,SEX OFFENSE,TRUE,TRUE,1234,12,25,31,17,1165044,1890120,2018,02/27/2019 04:12:30 PM,41.85409242,-87.66970711,"(41.854092417, -87.669707109)"
11452354,JB443575,08/09/2018 12:42:00 PM,020XX W CHICAGO AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1212,12,2,24,11,1162739,1905337,2018,02/27/2019 04:12:30 PM,41.89589778,-87.67774075,"(41.895897782, -87.677740745)"
11432890,JB417785,09/01/2018 10:30:00 AM,068XX S JEFFERY BLVD,910,MOTOR VEHICLE THEFT,TRUE,FALSE,332,3,5,43,7,1190720,1860114,2018,02/27/2019 04:12:30 PM,41.77117102,-87.57643771,"(41.771171016, -87.576437708)"
11412581,JB391577,08/13/2018 10:59:00 AM,024XX N MILWAUKEE AVE,860,THEFT,FALSE,FALSE,1414,14,1,22,6,1156124,1916111,2018,02/27/2019 04:12:30 PM,41.92559868,-87.7017449,"(41.925598679, -87.701744899)"
11607134,JC164513,01/16/2018 01:05:00 PM,066XX S WESTERN AVE,5011,OTHER OFFENSE,FALSE,FALSE,832,8,16,66,26,,,2018,02/26/2019 04:14:42 PM,,,
11606886,JC165852,12/27/2018 12:00:00 PM,022XX W MAYPOLE AVE,2820,OTHER OFFENSE,FALSE,TRUE,1223,12,27,28,08A,,,2018,02/26/2019 04:14:42 PM,,,
11606877,JC165561,10/01/2018 10:00:00 AM,030XX S WELLS ST,281,CRIM SEXUAL ASSAULT,FALSE,FALSE,914,9,11,34,2,,,2018,02/26/2019 04:14:42 PM,,,
11606824,JC165232,09/01/2018 01:00:00 PM,072XX S TALMAN AVE,620,BURGLARY,FALSE,FALSE,831,8,18,66,5,,,2018,02/26/2019 04:14:42 PM,,,
11606753,JC165355,10/01/2018 12:40:00 PM,0000X N CENTRAL AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1513,15,29,25,11,,,2018,02/26/2019 04:14:42 PM,,,
11606752,JC164909,12/28/2018 12:15:00 PM,083XX S Crandon Ave,810,THEFT,FALSE,FALSE,412,4,8,46,6,,,2018,02/26/2019 04:14:42 PM,,,
11606750,JC165335,01/16/2018 01:33:00 PM,113XX S LOWE AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,2233,22,34,49,11,,,2018,02/26/2019 04:14:42 PM,,,
11606749,JC165340,03/01/2018 09:45:00 AM,027XX W LEXINGTON ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1135,11,28,27,11,,,2018,02/26/2019 04:14:42 PM,,,
11606705,JC165498,12/27/2018 10:00:00 AM,007XX S ALBANY AVE,1562,SEX OFFENSE,FALSE,FALSE,1134,11,28,27,17,,,2018,02/26/2019 04:14:42 PM,,,
11606661,JC165591,10/18/2018 12:00:00 PM,094XX S WESTERN AVE,460,BATTERY,FALSE,FALSE,2221,22,19,72,08B,,,2018,02/26/2019 04:14:42 PM,,,
11606645,JC165565,12/15/2018 09:00:00 AM,066XX S ABERDEEN ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,724,7,6,68,11,,,2018,02/26/2019 04:14:42 PM,,,
11606601,JC165572,10/27/2018 09:17:00 AM,023XX E 79TH ST,1150,DECEPTIVE PRACTICE,FALSE,FALSE,414,4,7,46,11,,,2018,02/26/2019 04:14:42 PM,,,
11606592,JC165582,12/13/2018 12:00:00 PM,003XX E WACKER DR,1150,DECEPTIVE PRACTICE,FALSE,FALSE,114,1,42,32,11,,,2018,02/26/2019 04:14:42 PM,,,
11606590,JC165604,12/24/2018 12:00:00 PM,082XX S MORGAN ST,820,THEFT,FALSE,FALSE,613,6,21,71,6,,,2018,02/26/2019 04:14:42 PM,,,
11606584,JC165466,12/05/2018 10:00:00 AM,071XX W DICKENS AVE,2826,OTHER OFFENSE,FALSE,FALSE,2512,25,29,25,26,,,2018,02/26/2019 04:14:42 PM,,,
11606505,JC165424,02/01/2018 12:00:00 AM,083XX S MARQUETTE AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,423,4,7,46,11,,,2018,02/26/2019 04:14:42 PM,,,
11606499,JC165475,12/22/2018 02:00:00 PM,019XX W GRANVILLE AVE,820,THEFT,FALSE,FALSE,2413,24,40,2,6,,,2018,02/26/2019 04:14:42 PM,,,
11606460,JC165331,10/01/2018 09:00:00 AM,046XX N KENMORE AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1914,19,46,3,11,,,2018,02/26/2019 04:14:42 PM,,,
11606321,JC165156,11/30/2018 12:00:00 PM,002XX W HUBBARD ST,1130,DECEPTIVE PRACTICE,FALSE,FALSE,1831,18,42,8,11,,,2018,02/26/2019 04:14:42 PM,,,
11606153,JC164962,10/14/2018 12:00:00 PM,027XX N KEDZIE AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1411,14,32,22,11,,,2018,02/26/2019 04:14:42 PM,,,
24303,JB522024,11/19/2018 04:04:00 PM,025XX S MICHIGAN AVE,110,HOMICIDE,TRUE,TRUE,133,1,4,33,01A,1177647,1887564,2018,02/26/2019 04:06:48 PM,41.84680198,-87.62352713,"(41.846801978, -87.623527134)"
24302,JB522024,11/19/2018 04:04:00 PM,025XX S MICHIGAN AVE,110,HOMICIDE,TRUE,TRUE,133,1,4,33,01A,1177647,1887564,2018,02/26/2019 04:06:48 PM,41.84680198,-87.62352713,"(41.846801978, -87.623527134)"
24301,JB522024,11/19/2018 04:04:00 PM,025XX S MICHIGAN AVE,110,HOMICIDE,TRUE,TRUE,133,1,4,33,01A,1177647,1887564,2018,02/26/2019 04:06:48 PM,41.84680198,-87.62352713,"(41.846801978, -87.623527134)"
11552452,JB574167,12/31/2018 03:00:00 PM,065XX S SPRINGFIELD AVE,610,BURGLARY,TRUE,FALSE,833,8,13,65,5,1151502,1860763,2018,02/26/2019 04:06:48 PM,41.77380915,-87.72018063,"(41.773809148, -87.720180626)"
11546332,JB566347,12/24/2018 04:40:00 PM,020XX S PULASKI RD,320,ROBBERY,TRUE,FALSE,1014,10,24,29,3,1150029,1889979,2018,02/26/2019 04:06:48 PM,41.85401071,-87.72482201,"(41.854010712, -87.724822014)"
